-360.5445093148, 155.1218108800, 31.1007782884, 8.5119829323
-199.0544122753, -63.8671044239, 32.0025627136, 8.5220784034
-251.6315620854, -36.8543422479, 32.9748479281, 8.4985421936
-251.6953089973, -36.9450121599, 33.9762370892, 8.4975725337
-223.2528459452, -23.3235639114, 34.9147156209, 8.4791452253
-201.4452302584, 7.7916747442, 35.8901210970, 8.4524035408
-202.7638452714, -8.1014542059, 36.9160942320, 8.4644913752
-208.1077484830, 5.6869472883, 37.9152733608, 8.4629104522
-202.2141979558, 1.1915012374, 38.9118956271, 8.4651313630
-201.9724856772, 1.0893675272, 39.9098125355, 8.4650878757
-202.7860694757, 0.8766645730, 40.9100949852, 8.4648478416
-203.3485411315, -0.0640294381, 41.9092700222, 8.4654906350
-203.3985176315, -0.1235798051, 42.8994550556, 8.4651006326
-203.8380421956, 0.0197076272, 43.8998947555, 8.4641688371
-203.9084811300, -0.0593333829, 44.8965422560, 8.4639890081
-203.9732252673, -0.1309832062, 45.8933162945, 8.4638390858
-203.7058900075, -0.1773595936, 46.8913138268, 8.4641336896
-203.7466264955, -0.1078670777, 47.8873040781, 8.4632581750
-204.2612216339, -0.0594816287, 48.8830142160, 8.4619467764
-203.8649094245, -0.1677304515, 49.8753733308, 8.4621868358
-203.6125877853, 0.0417420107, 50.8730177380, 8.4627453026
-203.1670262817, 0.0085574219, 51.8707528413, 8.4634864874
-203.3366416789, -0.0105609970, 52.8704048753, 8.4631946345
-203.4968367235, -0.0099991156, 53.8706495578, 8.4628944349
-203.1540518613, 0.0058700735, 54.8694694541, 8.4634548285
-203.1707069826, -0.2350358182, 55.8614438198, 8.4632500084
-203.7514771530, 0.0761040241, 56.8594344947, 8.4619869379
-203.8153219902, -0.0398623743, 57.8544969956, 8.4619941897
-203.8786480915, -0.1462314322, 58.8497116611, 8.4618153919
-203.5268959867, -0.1564508376, 59.8469200997, 8.4620383544
-203.6493156354, -0.0368459764, 60.8409398126, 8.4610179332
-204.1711846787, -0.1250428043, 61.8346720471, 8.4599023647
-203.8478453024, -0.1057795905, 62.8240032318, 8.4596205454
-203.5304417998, -0.0147412371, 63.8209039933, 8.4601585104
-203.1074530726, -0.0366969554, 64.8181788049, 8.4608364735
-203.2635379287, -0.0606754590, 65.8175613020, 8.4605252079
-203.3848623430, -0.0126302394, 66.8177012048, 8.4602231854
-203.0280066786, 0.0102206996, 67.8163840298, 8.4607615413
-203.0206098423, -0.2554770430, 68.8047996939, 8.4605993531
-203.6858633413, 0.0312136462, 69.8020236327, 8.4590685423
-203.8159277370, -0.0591581245, 70.7962996044, 8.4589709134
-203.8517259735, -0.1847386450, 71.7907624750, 8.4586565896
-203.4021743031, -0.1163899743, 72.7872778610, 8.4587619806
-203.6235005291, -0.0221774394, 73.7797563307, 8.4577503263
-204.0929397743, -0.1747010094, 74.7703642331, 8.4567089267
-203.8677632034, -0.0603951970, 75.7583634140, 8.4557557147
-203.4899084299, -0.0436548862, 76.7546782213, 8.4563016037
-203.0518326836, -0.0736217504, 77.7515130396, 8.4569147475
-203.1720654469, -0.0751087114, 78.7504902493, 8.4565693408
-203.2899400240, 0.0151575949, 79.7505637755, 8.4562682918
-202.9337628947, -0.0229663051, 80.7491980773, 8.4567924023
-202.9919139952, -0.1980216637, 81.7341900531, 8.4563413374
-203.6396587013, -0.0536688991, 82.7301145516, 8.4548320281
-203.8455880102, -0.1451960981, 83.7234733111, 8.4542896000
-203.8079253762, -0.2504499537, 84.7164184744, 8.4534541401
-203.2634366530, -0.0493707182, 85.7119458484, 8.4533616437
-203.5403470973, -0.0543590240, 86.7041264256, 8.4526422570
-204.0287973737, -0.1538338283, 87.6897649526, 8.4513063175
-203.8294834602, -0.0626427320, 88.6763306097, 8.4501751038
-203.4261145159, -0.0685809260, 89.6724467978, 8.4506695346
-202.9471703952, -0.1049646334, 90.6691631024, 8.4512055112
-203.0280952017, -0.0598394277, 91.6676026304, 8.4508128998
-203.1762385809, 0.0306662599, 92.6675095949, 8.4505221306
-202.7981681952, -0.0434728754, 93.6662041362, 8.4510317528
-202.9280632470, -0.1406221389, 94.6490628437, 8.4502922742
-203.5333258150, -0.1103370620, 95.6432310423, 8.4489221943
-203.7571275596, -0.2332641578, 96.6347189918, 8.4479166227
-203.6061173307, -0.2638172401, 97.6246227622, 8.4463517540
-203.0511442662, 0.0433780391, 98.6197867621, 8.4461396094
-203.3266131878, -0.1594892262, 99.6113220501, 8.4461067782
-203.9376835104, -0.0616450858, 100.5943279170, 8.4435357970
-203.6925319177, -0.0968220809, 101.5766167972, 8.4431788001
-203.2775605363, -0.1160454413, 102.5722175514, 8.4435419139
-202.7339838162, -0.1408411273, 103.5684685541, 8.4439419681
-202.7832555794, -0.0264036062, 104.5662015518, 8.4434776447
-202.9716178353, 0.0199344259, 105.5659331430, 8.4432069070
-202.5761775531, -0.0321547378, 106.5645686081, 8.4436951030
-202.7428554652, -0.1011040423, 107.5451665890, 8.4430213167
-203.3019905242, -0.1336946966, 108.5377040966, 8.4417921456
-203.4792830579, -0.2702780523, 109.5269119187, 8.4404517240
-203.2580980202, -0.1872613287, 110.5135383894, 8.4383299012
-202.7899546125, 0.0792337511, 111.5089431685, 8.4382342641
-203.0022718855, -0.2227517547, 112.4963736844, 8.4386325362
-203.7453211750, -0.0183752655, 113.4808447197, 8.4349512616
-203.4903084194, -0.1200087230, 114.4611186376, 8.4350678647
-203.0404452282, -0.1576065222, 115.4563602598, 8.4353048620
-202.4175826711, -0.1453982476, 116.4520834577, 8.4355511051
-202.4785642233, 0.0212021851, 117.4495076380, 8.4350521210
-202.6965824168, -0.0264588199, 118.4491987241, 8.4348131873
-202.3199203024, 0.0180249659, 119.4478929962, 8.4352646480
-202.4937048987, -0.0963043638, 120.4240083478, 8.4353431026
-203.0396205537, -0.1610291703, 121.4143695790, 8.4340821918
-203.1638966337, -0.2789402337, 122.4001859253, 8.4323128597
-202.9542486605, -0.0910915135, 123.3840072189, 8.4297918847
-202.5630083614, 0.0475276035, 124.3798018328, 8.4299204194
-202.7461070411, -0.1972825901, 125.3621983258, 8.4301373598
-203.5266290904, -0.0391413739, 126.3460233162, 8.4264325858
-203.2842975815, -0.1568861612, 127.3264676917, 8.4261706362
-202.7757461572, -0.2024684983, 128.3217331374, 8.4262173477
-202.0662543070, -0.1211653879, 129.3169720964, 8.4262707744
-202.1734588481, 0.0472779249, 130.3141326834, 8.4257956820
-202.3910355803, -0.0540085186, 131.3135929385, 8.4255824280
-202.0345641103, 0.0298944191, 132.3124339026, 8.4260020267
-202.2483632596, -0.1080033644, 133.2856499810, 8.4263555919
-202.7827586455, -0.2014832842, 134.2742747805, 8.4249371036
-202.8416793136, -0.2678723254, 135.2569186964, 8.4225316183
-202.6999548586, -0.0095843199, 136.2396514779, 8.4197939256
-202.3363075406, -0.0169855017, 137.2355405492, 8.4201558979
-202.5544692967, -0.1220044825, 138.2156520038, 8.4196974070
-203.3126694594, -0.0801834948, 139.1948184998, 8.4169410033
-203.0944457852, -0.2145894881, 140.1726889924, 8.4158665208
-202.5030363754, -0.2471352507, 141.1672740099, 8.4156187470
-201.7219800286, -0.0703201435, 142.1616274832, 8.4154458185
-201.8883800796, 0.0371114295, 143.1587662357, 8.4150675289
-202.1002881983, -0.0433788282, 144.1579070995, 8.4148605563
-201.7335312931, 0.0137066793, 145.1569034763, 8.4152650076
-201.9819972746, -0.1305692944, 146.1290417939, 8.4153696279
-202.4746670120, -0.2382897578, 147.1165722963, 8.4136679960
-202.4737659648, -0.2167292209, 148.0963428340, 8.4105644283
-202.4486055918, 0.0288958062, 149.0791365359, 8.4080846330
-202.0612630375, -0.0676400831, 150.0748601743, 8.4085720597
-202.3341344795, -0.0703601878, 151.0552378316, 8.4074296404
-203.0851769719, -0.1170525360, 152.0305587070, 8.4054812116
-202.8830023156, -0.2878986599, 153.0052255503, 8.4035365037
-202.1817095672, -0.2768813183, 153.9987186310, 8.4028871502
-201.3650101933, 0.0033489660, 154.9926892923, 8.4025026519
-201.5827052921, -0.0229953738, 155.9900372996, 8.4023064889
-201.8222173896, 0.0218812768, 156.9891918668, 8.4020656248
-201.3864209379, -0.0064488263, 157.9882149731, 8.4024871561
-201.6696458478, -0.1660807951, 158.9567113503, 8.4021931940
-202.1036699876, -0.2670583907, 159.9417054464, 8.4000329451
-202.0873075728, -0.1457678161, 160.9179628688, 8.3962448256
-202.1668216993, 0.0240658013, 161.9020041533, 8.3943764900
-201.7480673983, -0.0649642427, 162.8968373154, 8.3948550029
-202.0339165476, -0.0560122058, 163.8774481040, 8.3936825277
-202.7840594819, -0.1459567993, 164.8513444372, 8.3919531642
-202.5468776432, -0.3518938150, 165.8243784452, 8.3891768789
-201.7252709208, -0.2620996844, 166.8167773737, 8.3881026328
-200.9328318231, 0.0675772808, 167.8106887525, 8.3876677982
-201.1623994778, -0.0879410296, 168.8076232163, 8.3876675319
-201.4550422936, 0.0668381652, 169.8066889812, 8.3873820557
-200.9701687047, 0.0107883185, 170.8056596338, 8.3878155897
-201.2777727470, -0.1710864213, 171.7691736964, 8.3879842077
-201.6618544797, -0.2507467105, 172.7513023384, 8.3856383155
-201.7017899131, -0.0719992453, 173.7259290166, 8.3817476979
-201.8463427402, -0.0170472283, 174.7105218002, 8.3806939064
-201.4230603426, -0.0129090022, 175.7050293594, 8.3810400104
-201.6661756644, -0.0617761759, 176.6832034208, 8.3806842704
-202.4125411716, -0.1744595864, 177.6547553555, 8.3787696488
-202.1021850078, -0.3908071699, 178.6242492327, 8.3750750304
-201.1867304652, -0.2026556099, 179.6150534918, 8.3736344025
-200.4641294776, 0.0914878001, 180.6091375717, 8.3733344700
-200.6762755675, -0.1170875411, 181.6051138962, 8.3734404237
-201.0115927892, 0.0681418928, 182.6040844395, 8.3731317263
-200.5250524700, 0.0266645163, 183.6028877833, 8.3735533679
-200.8442695856, -0.1830796589, 184.5656512369, 8.3742111004
-201.1712975679, -0.2235285170, 185.5466342026, 8.3715725585
-201.2928266897, -0.0195440564, 186.5213053999, 8.3678093792
-201.4586928259, -0.0682069810, 187.5049872433, 8.3674416481
-201.0519437813, 0.0338630393, 188.4997643746, 8.3676306909
-201.2538080470, -0.0598997324, 189.4746236821, 8.3681679526
-201.9978424728, -0.1979577972, 190.4421992806, 8.3662495677
-201.6139442654, -0.4025000155, 191.4058131521, 8.3616789510
-200.6505952078, -0.1204545066, 192.3948619216, 8.3599742327
-200.0041796491, 0.0681233936, 193.3890357440, 8.3599462963
-200.2001389457, -0.0947130708, 194.3839733708, 8.3600179355
-200.5317340034, 0.0374758557, 195.3829295695, 8.3597270424
-200.0733578891, 0.0220132890, 196.3814828081, 8.3601177727
-200.3782095282, -0.2031353508, 197.3456424132, 8.3607203314
-200.6487576481, -0.1864554916, 198.3256599136, 8.3576483864
-200.8618695563, 0.0025027826, 199.3004632247, 8.3542580116
-201.0197518874, -0.1107962426, 200.2824129220, 8.3542315382
-200.6390036450, 0.0612252870, 201.2777878073, 8.3543126781
-200.8184511839, -0.0539030078, 202.2504293476, 8.3555032986
-201.5627818938, -0.2216711011, 203.2149696453, 8.3537032131
-201.1048513548, -0.3965001452, 204.1734416116, 8.3481750909
-200.1327748592, -0.0369021052, 205.1612066555, 8.3462919228
-199.5416613682, 0.0129793415, 206.1552198492, 8.3466064045
-199.7453677869, -0.0404900380, 207.1495175626, 8.3465141073
-200.0337848357, 0.0084825660, 208.1485349780, 8.3462784989
-199.5968505021, 0.0067383261, 209.1468284759, 8.3466378378
-199.8766656311, -0.2212327479, 210.1091537509, 8.3468504668
-200.1102444916, -0.1426630162, 211.0871460514, 8.3433322299
-200.4024831025, 0.0037411505, 212.0630644412, 8.3405273699
-200.5533042491, -0.1231942467, 213.0419461114, 8.3405592536
-200.1798914648, 0.0575341532, 214.0378921852, 8.3406412709
-200.3583715180, -0.0538662741, 215.0101205784, 8.3418952003
-201.0876535396, -0.2473229593, 215.9743049189, 8.3400530251
-200.5457497679, -0.3696784536, 216.9296128652, 8.3334207122
-199.6042861546, 0.0391599245, 217.9174941249, 8.3315400728
-199.0390738687, -0.0639375462, 218.9116365780, 8.3322235620
-199.2883685960, 0.0357207225, 219.9064639918, 8.3318402878
-199.5058537332, -0.0037801988, 220.9055505242, 8.3316959829
-199.0752233667, -0.0087823609, 221.9035321890, 8.3320346782
-199.3290475046, -0.2408610669, 222.8604395108, 8.3318137809
-199.5368201222, -0.0993064911, 223.8362450425, 8.3277814420
-199.8832120821, -0.0098303207, 224.8140056087, 8.3256580077
-200.0431910860, -0.1057720879, 225.7896863008, 8.3254937401
-199.6474282967, 0.0356854995, 226.7859273591, 8.3256618353
-199.8292443282, -0.0646795594, 227.7583685393, 8.3265419239
-200.5214685727, -0.2725854052, 228.7232815947, 8.3243152524
-199.8992414359, -0.3220053940, 229.6755797916, 8.3164960184
-199.0159882034, 0.0878431794, 230.6633025696, 8.3147933072
-198.4401776596, -0.1189568644, 231.6564852731, 8.3157542435
-198.7390084158, 0.0712146959, 232.6516885107, 8.3151361101
-198.9266843553, 0.0121530855, 233.6510161970, 8.3150426736
-198.4845992548, 0.0122400107, 234.6486394507, 8.3153830972
-198.7327593163, -0.2031273373, 235.6024364302, 8.3159581725
-198.9826803186, -0.0533444866, 236.5781522504, 8.3123233399
-199.3646745658, -0.0413634846, 237.5562191848, 8.3110606853
-199.5476953361, -0.0755783105, 238.5307257281, 8.3103089024
-199.1111335041, 0.0146065410, 239.5270745560, 8.3105805101
-199.2881804173, -0.0810982966, 240.4985874996, 8.3110386155
-199.9306787946, -0.2917960286, 241.4624585965, 8.3082120435
-199.2514920471, -0.2622643397, 242.4105259321, 8.2993151689
-198.4362768489, 0.1082104489, 243.3982092189, 8.2979058985
-197.8313118876, -0.1465332043, 244.3896580964, 8.2990198598
-198.1680924447, 0.0760105418, 245.3853145396, 8.2982536145
-198.3587758027, 0.0251970722, 246.3848806730, 8.2981749921
-197.9129080261, 0.0259037702, 247.3820296842, 8.2985168444
-198.1521795194, -0.1746728331, 248.3359889724, 8.2996698528
-198.4412390948, -0.0221503448, 249.3120871604, 8.2963588947
-198.8360136643, -0.0732356707, 250.2898242105, 8.2957477535
-199.0562948904, -0.0464943726, 251.2641515445, 8.2943189519
-198.5757763778, 0.0031174257, 252.2608274504, 8.2946640184
-198.7416117124, -0.0962750736, 253.2305245035, 8.2948902702
-199.3349660397, -0.3005094526, 254.1919270679, 8.2914544740
-198.6318963094, -0.1998704592, 255.1359271759, 8.2817672418
-197.8799018085, 0.1039990273, 256.1235872342, 8.2807140657
-197.2440841602, -0.1457525682, 257.1129208129, 8.2818521977
-197.5947868342, 0.0589035295, 258.1088733737, 8.2810504050
-197.8095739557, 0.0280001671, 259.1086404004, 8.2809585498
-197.3654399848, 0.0293525088, 260.1053479024, 8.2812950427
-197.5964447848, -0.1484419329, 261.0604731742, 8.2826609469
-197.9232556305, -0.0088481789, 262.0361671744, 8.2796996158
-198.3177924115, -0.0948867487, 263.0133385265, 8.2793953372
-198.5799121084, -0.0289503290, 263.9877488767, 8.2774277235
-198.0645046974, -0.0051175587, 264.9842847713, 8.2777886461
-198.2231700747, -0.1200349571, 265.9522408836, 8.2778377879
-198.7669281953, -0.3098405107, 266.9107954670, 8.2734316030
-198.0606022918, -0.1452091003, 267.8515161257, 8.2628986094
-197.3573077421, 0.0851897204, 268.8391812754, 8.2621910726
-196.7002751187, -0.1270397168, 269.8265959097, 8.2632581291
-197.0439306337, 0.0348326178, 270.8225543652, 8.2625112787
-197.2864594432, 0.0208832885, 271.8224165847, 8.2623950239
-196.8449548224, 0.0219808162, 272.8188457557, 8.2627183577
-197.0743462426, -0.1277930014, 273.7735714716, 8.2638687163
-197.4301309309, -0.0034827649, 274.7486214456, 8.2612012843
-197.8262641421, -0.1089845983, 275.7249797059, 8.2610428572
-198.1294525517, -0.0184110687, 276.6995326570, 8.2586532816
-197.5838444636, -0.0098480229, 277.6940862148, 8.2590093357
-197.7321628870, -0.1375474440, 278.6604894810, 8.2589593171
-198.2288150960, -0.3061939104, 279.6163447798, 8.2537316269
-197.5532230782, -0.0945107948, 280.5560114776, 8.2428028218
-196.8869721729, 0.0544863567, 281.5436356886, 8.2424582200
-196.2236055776, -0.0956666425, 282.5297050814, 8.2433536147
-196.5428823063, 0.0125516193, 283.5253822454, 8.2427447491
-196.8076852330, 0.0087548009, 284.5252393350, 8.2426033848
-196.3662740405, 0.0092554954, 285.5215517993, 8.2429083912
-196.6041886677, -0.1127424081, 286.4739864425, 8.2435947341
-196.9765012916, -0.0008766029, 287.4486078096, 8.2411434634
-197.3812535089, -0.1176599693, 288.4236335452, 8.2410804306
-197.7216336479, -0.0123400445, 289.3984747041, 8.2383620179
-197.1510796908, -0.0145834856, 290.3908483270, 8.2387294259
-197.2831885112, -0.1547317133, 291.3561977039, 8.2385606195
-197.7311424878, -0.2942362206, 292.3096139097, 8.2324570818
-197.1038344934, -0.0582134485, 293.2489711533, 8.2215306230
-196.4570626922, 0.0256774841, 294.2364050345, 8.2214706458
-195.7984077649, -0.0668925099, 295.2217679190, 8.2221769125
-196.0921962286, -0.0015842027, 296.2170523980, 8.2217144726
-196.3717555166, -0.0076116397, 297.2170338951, 8.2215553625
-195.9259520727, -0.0160604455, 298.2134887584, 8.2218357515
-196.1645876778, -0.1100785895, 299.1623838120, 8.2214350254
-196.5355361230, 0.0061292710, 300.1369011405, 8.2189487678
-196.9510696266, -0.1370837814, 301.1104420515, 8.2191164937
-197.3366942704, -0.0031579553, 302.0859588112, 8.2157781834
-196.7382776293, -0.0176568371, 303.0758530302, 8.2162020371
-196.8461817192, -0.1672455106, 304.0406226776, 8.2159512514
-197.2506639176, -0.2722948760, 304.9919949487, 8.2090993731
-196.6845705897, -0.0332418950, 305.9319422149, 8.1986294014
-196.0442251795, 0.0015591700, 306.9189319242, 8.1987860207
-195.3955156491, -0.0438943480, 307.9040233473, 8.1993117405
-195.6680401927, -0.0127960032, 308.8990521411, 8.1989794002
-195.9564745572, -0.0176813966, 309.8990062504, 8.1988064753
-195.5050556572, -0.0247163837, 310.8953682620, 8.1990713775
-195.7681698574, -0.1011891595, 311.8418190746, 8.1982828389
-196.1373582465, 0.0066016749, 312.8162556556, 8.1959158765
-196.5703892613, -0.1387224982, 313.7881755615, 8.1961464355
-196.9841259487, -0.0065942608, 314.7638278009, 8.1926119247
-196.3681415348, -0.0271057115, 315.7509819077, 8.1930357107
-196.4480605567, -0.1820747367, 316.7155183244, 8.1924673011
-196.8148968583, -0.2484023616, 317.6647702423, 8.1847225722
-196.3096459367, -0.0174877641, 318.6057617975, 8.1748661828
-195.6680014391, -0.0162292818, 319.5921634991, 8.1751746511
-195.0336167500, -0.0191973271, 320.5776267505, 8.1755453874
-195.2828764222, -0.0149618741, 321.5722623077, 8.1753693191
-195.5738976263, -0.0208243929, 322.5721623396, 8.1751968766
-195.1189463969, -0.0264049410, 323.5683967886, 8.1754537555
-195.4147335790, -0.0959312382, 324.5132906835, 8.1745871457
-195.7757230300, 0.0065813517, 325.4874298870, 8.1722715266
-196.2287069099, -0.1383042546, 326.4581550908, 8.1725465898
-196.6670115608, -0.0131429757, 327.4336750146, 8.1688726794
-196.0346204538, -0.0402719313, 328.4177009593, 8.1692448160
-196.0839461164, -0.1972203362, 329.3818754487, 8.1681948479
-196.4210363006, -0.2240591439, 330.3287019439, 8.1594940961
-195.9704922993, -0.0085396771, 331.2711390219, 8.1503462825
-195.3239458190, -0.0279238663, 332.2568083817, 8.1507536498
-194.6984268146, -0.0095625019, 333.2423556218, 8.1510144102
-194.9389018273, -0.0155978109, 334.2367723421, 8.1509078064
