-506.1824448043, -142.6716025320, 26.9795471695, 8.3049419828
-443.0557036552, -136.8032177647, 28.1080066495, 8.3451036215
-311.5999386297, -37.3412155329, 29.0002722362, 8.3485621770
-278.7404229669, 23.0700138992, 29.9812025625, 8.3637960619
-281.0761221348, -27.6327686846, 30.9388265505, 8.3698621132
-301.8824687840, -0.0878930630, 32.4196905171, 8.3394044295
-304.2428682316, -7.8284319292, 33.7517991829, 8.3647155748
-293.8436664702, -6.1073773580, 34.7494180489, 8.3929811083
-283.2018398806, 0.8761378490, 35.6973733068, 8.4201626925
-283.3433074930, -0.9963619101, 36.7268653655, 8.4216820690
-283.6654465703, 0.8095247004, 37.7221215486, 8.4230008905
-279.2289074304, 0.0134605966, 38.7154824356, 8.4455856599
-278.8214474591, -0.1458820960, 39.5067560318, 8.4480997993
-280.4121548259, -0.2177690970, 40.4091327177, 8.4377914524
-279.6536238993, -0.1559033094, 41.2796495276, 8.4404961490
-278.3997513804, 0.0577594370, 42.1862034203, 8.4467947231
-275.8164185367, -0.0646227093, 43.1430751959, 8.4627471005
-276.4015849174, 0.0327182842, 44.0223378731, 8.4587939945
-278.5071885267, -0.0180090844, 44.8245774028, 8.4449023875
-275.7227957898, -0.0382668269, 45.5976481531, 8.4614806059
-272.2732426889, -0.0461338275, 46.5456951981, 8.4826773079
-268.7835557467, -0.0317769431, 47.5023306661, 8.5039024542
-268.7657461928, 0.0096153205, 48.4707327743, 8.5037409556
-268.7979772402, -0.0104246559, 49.4614522932, 8.5035303013
-266.0406073010, 0.0066617134, 50.4492470274, 8.5206003228
-265.8206269791, -0.0173504688, 51.1322098854, 8.5212225000
-267.2884552406, -0.0236168559, 51.9920580931, 8.5119236132
-267.0874170017, -0.0458983900, 52.7964637842, 8.5127542097
-266.3576950453, -0.0478876667, 53.6059852017, 8.5165923329
-264.2698242102, 0.0035595319, 54.5280042281, 8.5290289432
-264.8413575151, -0.0134564408, 55.3074278086, 8.5251187649
-266.7465528979, -0.0327686709, 55.9619101938, 8.5126573621
-264.5957283682, 0.0059499579, 56.6034249446, 8.5252758576
-261.8348077055, -0.0025487605, 57.5216970314, 8.5421166023
-259.0685517022, -0.0058677580, 58.4572972689, 8.5590728190
-259.1868810708, -0.0101234761, 59.4089997173, 8.5582440726
-259.3173053826, -0.0035756303, 60.3947404464, 8.5573532492
-257.0944415573, 0.0026508302, 61.3793343849, 8.5710006279
-257.0221036650, -0.0434355941, 61.9245743721, 8.5706139095
-258.3390520862, 0.0236431741, 62.7289359636, 8.5622537278
-258.2754439371, -0.0187849825, 63.4498116933, 8.5620279907
-257.8383479306, -0.0215844456, 64.1984325200, 8.5643956778
-256.1538018318, -0.0278271155, 65.1010834864, 8.5746424746
-256.6636552772, -0.0473638450, 65.7929738042, 8.5709243414
-258.3245438096, -0.0449881473, 66.3311698884, 8.5596942450
-256.5188081389, -0.0124286264, 66.8418831449, 8.5696839678
-254.2180747521, 0.0063319989, 67.7401647295, 8.5835858726
-251.9050302805, -0.0137011176, 68.6590814142, 8.5976438001
-252.0884637815, 0.0050567134, 69.5997810700, 8.5964959053
-252.2785090090, 0.0023020433, 70.5824766609, 8.5952778603
-250.4298810242, 0.0021667860, 71.5645694057, 8.6065835291
-250.4481279787, -0.0256198644, 72.0207547575, 8.6056318433
-251.5828144194, -0.0189980732, 72.7730178660, 8.5981376355
-251.6443239184, -0.0031158526, 73.4490794920, 8.5971915285
-251.3383057682, -0.0121787083, 74.1546565676, 8.5986143314
-249.8842104333, 0.0035527589, 75.0431882006, 8.6073507459
-250.3424300725, -0.0153395000, 75.6872649465, 8.6039848841
-251.8842746788, -0.0131380298, 76.1867575681, 8.5939422322
-250.4282043365, -0.0218876228, 76.6516389994, 8.6022019296
-248.4793074108, -0.0247210687, 77.5386791448, 8.6140105212
-246.4894622182, -0.0267352530, 78.4501156212, 8.6259746305
-246.6624935862, -0.0059678509, 79.3803705704, 8.6246827791
-246.8804499743, 0.0045656147, 80.3608428823, 8.6233111844
-245.2981676218, -0.0068086668, 81.3426306479, 8.6329241353
-245.4251662725, -0.0106213803, 81.7435992453, 8.6316268554
-246.4973782383, -0.0046305950, 82.4767330175, 8.6249138194
-246.6707605112, -0.0129079654, 83.1257912705, 8.6235903139
-246.5051952795, -0.0286456001, 83.8071242947, 8.6243652726
-245.2159468836, -0.0335534603, 84.6910713483, 8.6320189636
-245.6380630488, -0.0274873658, 85.2903761263, 8.6289232735
-247.0335658059, -0.0096169958, 85.7351217777, 8.6198271044
-245.7945180612, -0.0163201095, 86.1523291672, 8.6268058491
-244.0799630100, 0.0084343389, 87.0280513336, 8.6370682719
-242.3405005466, -0.0144427324, 87.9320585447, 8.6474926513
-242.5623088692, 0.0001706290, 88.8601255225, 8.6461708112
-242.7936859534, 0.0002290098, 89.8392915086, 8.6447505853
-241.4143177270, 0.0000589705, 90.8209381851, 8.6530970958
-241.5688706505, -0.0158172343, 91.1834049055, 8.6516570143
-242.5183196772, -0.0098108042, 91.8930323527, 8.6456020738
-242.7268460875, -0.0043599846, 92.5210518041, 8.6440170912
-242.6241279191, -0.0160056632, 93.1814167161, 8.6443614044
-241.4776507346, 0.0076234457, 94.0646161438, 8.6512156370
-241.8571847670, -0.0157953146, 94.6534192545, 8.6485332640
-243.1576334883, -0.0164865970, 95.0859597729, 8.6403114153
-242.1106021083, -0.0245500133, 95.4921037122, 8.6462852833
-240.6041424405, -0.0269078375, 96.3674689077, 8.6553476927
-239.0557501234, -0.0289479855, 97.2698643157, 8.6645486715
